TimeUS,PLX,PLY,PLZ,SW,F,P
187867850,0.2112421840429306,0.144000843167305,-23.470643997192383,0,0.6000000238418579,-10383783.0
187877591,0.19805656373500824,0.14201027154922485,-23.472349166870117,0,0.6000000238418579,-10383783.0
187887656,0.19209668040275574,0.19323964416980743,-23.483383178710938,0,0.6000000238418579,-10383783.0
187897522,0.2045024037361145,0.11530173569917679,-23.46659278869629,0,0.6000000238418579,-10383783.0
187907904,0.22602805495262146,0.17443916201591492,-23.454084396362305,0,0.6000000238418579,-10383783.0
187917892,0.23159159719944,0.21080663800239563,-23.475072860717773,0,0.6000000238418579,-10383783.0
187927610,0.23954851925373077,0.10482639074325562,-23.45185661315918,0,0.6000000238418579,-10383783.0
187937564,0.21967799961566925,0.17765146493911743,-23.461257934570312,0,0.6000000238418579,-10383783.0
187947545,0.2110600471496582,0.1680302619934082,-23.48499870300293,0,0.6000000238418579,-10383783.0
187958102,0.21321232616901398,0.14529430866241455,-23.44666290283203,0,0.6000000238418579,-10383783.0
187968502,0.20615580677986145,0.20056982338428497,-23.48233985900879,0,0.6000000238418579,-10383783.0
187977603,0.20807793736457825,0.12836633622646332,-23.476993560791016,0,0.6000000238418579,-10383783.0
187987545,0.21369564533233643,0.1497345119714737,-23.46036148071289,0,0.6000000238418579,-10383783.0
187997602,0.2163993865251541,0.18480120599269867,-23.499048233032227,0,0.6000000238418579,-10383783.0
188007941,0.22002214193344116,0.14096079766750336,-23.477367401123047,0,0.6000000238418579,-10383783.0
188017888,0.21882979571819305,0.16390472650527954,-23.464557647705078,0,0.6000000238418579,-10383783.0
188027625,0.20772115886211395,0.16749092936515808,-23.480775833129883,0,0.6000000238418579,-10383783.0
188037547,0.2169474959373474,0.12974728643894196,-23.47245979309082,0,0.6000000238418579,-10383783.0
188047513,0.21477556228637695,0.20093491673469543,-23.471200942993164,0,0.6000000238418579,-10383783.0
188057843,0.201377734541893,0.1576022058725357,-23.496126174926758,0,0.6000000238418579,-10383783.0
188067874,0.20859163999557495,0.1355147808790207,-23.480327606201172,0,0.6000000238418579,-10383783.0
188077629,0.21491698920726776,0.17273151874542236,-23.461856842041016,0,0.6000000238418579,-10383783.0
188087566,0.22004398703575134,0.1439637988805771,-23.48016357421875,0,0.6000000238418579,-10383783.0
188097597,0.23763515055179596,0.1732005774974823,-23.47381019592285,0,0.6000000238418579,-10383783.0
188107920,0.23152540624141693,0.1615012139081955,-23.489810943603516,0,0.6000000238418579,-10383783.0
188117843,0.21467910706996918,0.13040843605995178,-23.499004364013672,0,0.6000000238418579,-10383783.0
188127679,0.2112783044576645,0.17377065122127533,-23.46867561340332,0,0.6000000238418579,-10383783.0
188137585,0.20801043510437012,0.17768977582454681,-23.468475341796875,0,0.6000000238418579,-10383783.0
188147530,0.21838587522506714,0.15326714515686035,-23.484655380249023,0,0.6000000238418579,-10383783.0
188158010,0.23034243285655975,0.17074576020240784,-23.482566833496094,0,0.6000000238418579,-10383783.0
188168457,0.22810383141040802,0.13533642888069153,-23.471519470214844,0,0.6000000238418579,-10383783.0
188177600,0.21552349627017975,0.15136034786701202,-23.480173110961914,0,0.6000000238418579,-10383783.0
