TimeUS,PLX,PLY,PLZ,SW
335371242,0.2210894674062729,0.18709923326969147,-23.46170997619629,0
335381614,0.20145022869110107,0.13454632461071014,-23.47060203552246,0
335391627,0.1906040906906128,0.18217648565769196,-23.463823318481445,0
335401361,0.18445569276809692,0.1796603947877884,-23.490345001220703,0
335411208,0.1900920271873474,0.16949503123760223,-23.47172737121582,0
335421284,0.2139773815870285,0.1784479171037674,-23.462574005126953,0
335431640,0.2309824675321579,0.1429130584001541,-23.470394134521484,0
335441630,0.23986537754535675,0.17132972180843353,-23.458297729492188,0
335451227,0.2200782299041748,0.18963532149791718,-23.46462059020996,0
335461292,0.19819720089435577,0.15967927873134613,-23.471817016601562,0
335471207,0.1790374368429184,0.17167606949806213,-23.464006423950195,0
335481732,0.17799553275108337,0.14432597160339355,-23.47260093688965,0
335492099,0.19020915031433105,0.1585501730442047,-23.460309982299805,0
335501320,0.21481774747371674,0.19835390150547028,-23.458688735961914,0
335511234,0.22468239068984985,0.1627093404531479,-23.467571258544922,0
335521346,0.22320298850536346,0.17748044431209564,-23.468181610107422,0
335531680,0.2243712693452835,0.157144695520401,-23.463594436645508,0
335541630,0.20942051708698273,0.1478317528963089,-23.465835571289062,0
335551231,0.20007221400737762,0.19012056291103363,-23.46033477783203,0
335561291,0.17938870191574097,0.16642801463603973,-23.463912963867188,0
335571212,0.18528617918491364,0.17383141815662384,-23.473100662231445,0
335581628,0.20371708273887634,0.17652423679828644,-23.457414627075195,0
335591609,0.22104068100452423,0.15231476724147797,-23.4591064453125,0
335601390,0.232514888048172,0.173450767993927,-23.452444076538086,0
335611243,0.23523637652397156,0.1692020744085312,-23.45094108581543,0
335621304,0.20201200246810913,0.1585836261510849,-23.47229766845703,0
335631579,0.18739770352840424,0.18811433017253876,-23.46462059020996,0
335641570,0.1806746870279312,0.15095382928848267,-23.47611427307129,0
335651212,0.19701328873634338,0.16016089916229248,-23.463682174682617,0
335661292,0.2133009135723114,0.17212803661823273,-23.466684341430664,0
335671236,0.22766602039337158,0.1656729280948639,-23.45307731628418,0
335681735,0.22293537855148315,0.18458905816078186,-23.464340209960938,0
335692062,0.21258032321929932,0.1675039529800415,-23.47474479675293,0
335701381,0.20732805132865906,0.14742660522460938,-23.474090576171875,0
335711316,0.20095369219779968,0.17692746222019196,-23.466405868530273,0
335721279,0.20223549008369446,0.17687562108039856,-23.470151901245117,0
335731675,0.20135679841041565,0.1789047122001648,-23.462249755859375,0
335741637,0.20157477259635925,0.17966265976428986,-23.469070434570312,0
335751289,0.21826188266277313,0.15929776430130005,-23.470806121826172,0
335761283,0.23360984027385712,0.16159404814243317,-23.457740783691406,0
335771208,0.2380835860967636,0.16962020099163055,-23.47210693359375,0
335781578,0.20939569175243378,0.17580926418304443,-23.456741333007812,0
335791579,0.18616127967834473,0.1765877902507782,-23.459003448486328,0
335801418,0.19176433980464935,0.16849303245544434,-23.46953773498535,0
335811207,0.1950533390045166,0.1592095047235489,-23.47053337097168,0
335821287,0.21415245532989502,0.16486856341362,-23.47966194152832,0
335831622,0.22161591053009033,0.1717686802148819,-23.46318244934082,0
335841551,0.21908895671367645,0.17748849093914032,-23.46121597290039,0
335851279,0.21166226267814636,0.16801197826862335,-23.47284507751465,0
335861224,0.2029503881931305,0.16452258825302124,-23.469804763793945,0
335871210,0.19990018010139465,0.15214182436466217,-23.483476638793945,0
335881713,0.20671077072620392,0.17707279324531555,-23.482179641723633,0
