TimeUS,PLX,PLY,PLZ,SW
231177691,0.08767225593328476,0.14874914288520813,-23.514835357666016,0
231187909,0.0889168456196785,0.1565942019224167,-23.522417068481445,0
231197607,0.09193937480449677,0.16855207085609436,-23.530548095703125,0
231207758,0.09625062346458435,0.16034065186977386,-23.526819229125977,0
231218435,0.0941164419054985,0.14991864562034607,-23.52144432067871,0
231227764,0.09213956445455551,0.1517374962568283,-23.512372970581055,0
231237892,0.09056948125362396,0.16031712293624878,-23.511276245117188,0
231247726,0.0857066959142685,0.15917524695396423,-23.516632080078125,0
231257635,0.08453960716724396,0.15466080605983734,-23.523439407348633,0
231267926,0.08875488489866257,0.1514270007610321,-23.528039932250977,0
231277673,0.09469024091959,0.1557394564151764,-23.519533157348633,0
231288088,0.1010155975818634,0.15867337584495544,-23.508699417114258,0
231297678,0.10018618404865265,0.15975730121135712,-23.514551162719727,0
231307709,0.0976259782910347,0.15103498101234436,-23.518497467041016,0
231317889,0.09249518066644669,0.15246166288852692,-23.51878547668457,0
231327711,0.08642935007810593,0.16104277968406677,-23.522436141967773,0
231337898,0.09071630984544754,0.15798062086105347,-23.514102935791016,0
231347783,0.08949533104896545,0.15586118400096893,-23.51104164123535,0
231357589,0.09230831265449524,0.15932737290859222,-23.51694107055664,0
231367937,0.09483716636896133,0.16013109683990479,-23.518735885620117,0
231377712,0.09813322871923447,0.15878285467624664,-23.51654815673828,0
231387979,0.09213142842054367,0.15499530732631683,-23.52277946472168,0
231397703,0.08727387338876724,0.1541270911693573,-23.5207462310791,0
231407717,0.0841614380478859,0.15862944722175598,-23.512136459350586,0
231418440,0.09071455895900726,0.158240407705307,-23.513277053833008,0
231427791,0.0940241664648056,0.15385465323925018,-23.5173282623291,0
231437889,0.09223652631044388,0.1555650383234024,-23.515138626098633,0
231447760,0.08865051716566086,0.16273163259029388,-23.51340103149414,0
231457709,0.09112012386322021,0.16768154501914978,-23.50679588317871,0
231467953,0.09339053183794022,0.16102665662765503,-23.515138626098633,0
231477723,0.09373956173658371,0.1568554788827896,-23.522247314453125,0
231487771,0.08516686409711838,0.1698153167963028,-23.518644332885742,0
231497911,0.08333655446767807,0.12886448204517365,-23.533016204833984,0
231507711,0.09128761291503906,0.34652790427207947,-23.499231338500977,0
231517894,0.02118622697889805,-0.3029802143573761,-23.528972625732422,0
231527721,0.06052612140774727,0.6462959051132202,-23.497617721557617,0
231537607,0.028503434732556343,0.007924593985080719,-23.520307540893555,0
231548114,0.06112673133611679,-0.12304560840129852,-23.534238815307617,0
231557594,0.15812897682189941,0.6727124452590942,-23.47697639465332,0
