Time_s,PLX,PLY,PLZ,EstFreq_Hz,SW,RealSW,DX,DY,VX,VY,CX,CY,PRX,PRY,RealFreq_Hz,RealPhase
31.9900,-0.3225,-0.1723,4.5966,0.4574,1,1,-0.0935,0.0000,1.2174,0.0000,-0.1979,0.0000,-0.2792,0.0000,0.5919,-3242447.5000
32.0000,-0.5902,0.0251,4.1148,0.4570,1,1,-0.0996,0.0000,1.1967,0.0000,-0.2018,0.0000,-0.2894,0.0000,0.5919,-3242447.5000
32.0101,0.0129,0.2531,4.2573,0.4570,1,1,-0.0706,0.0000,1.2313,0.0000,-0.1982,0.0000,-0.2565,0.0000,0.5919,-3242447.5000
32.0203,-0.0257,0.3314,4.3889,0.4570,1,1,-0.0432,0.0000,1.2604,0.0000,-0.1950,0.0000,-0.2256,0.0000,0.5919,-3242447.5000
32.0303,-0.3287,0.1583,4.3123,0.4568,1,1,-0.0367,0.0000,1.2546,0.0000,-0.1963,0.0000,-0.2204,0.0000,0.5919,-3242447.5000
32.0400,-0.1365,-0.1005,4.7714,0.4569,1,1,-0.0192,0.0000,1.2653,0.0000,-0.1953,0.0000,-0.2018,0.0000,0.5919,-3242447.5000
32.0501,-0.2203,-0.2316,4.5675,0.4569,1,1,-0.0076,0.0000,1.2652,0.0000,-0.1955,0.0000,-0.1905,0.0000,0.5919,-3242447.5000
32.0601,-0.3279,-0.4881,4.2139,0.4567,1,1,-0.0030,0.0000,1.2534,0.0000,-0.1972,0.0000,-0.1877,0.0000,0.5919,-3242447.5000
32.0703,-0.1303,-0.2708,4.2645,0.4568,1,1,0.0129,0.0000,1.2588,0.0000,-0.1965,0.0000,-0.1710,0.0000,0.5919,-3242447.5000
32.0803,-0.4872,0.0970,3.9334,0.4564,1,1,0.0069,0.0000,1.2294,0.0000,-0.2004,0.0000,-0.1812,0.0000,0.5919,-3242447.5000
32.0901,-0.1706,-0.3338,4.3978,0.4564,1,1,0.0198,0.0000,1.2298,0.0000,-0.2003,0.0000,-0.1681,0.0000,0.5919,-3242447.5000
32.1000,-0.2115,-0.2690,4.7316,0.4564,1,1,0.0296,0.0000,1.2243,0.0000,-0.2008,0.0000,-0.1590,0.0000,0.5919,-3242447.5000
32.1101,-0.7249,0.6886,4.3624,0.4557,1,1,0.0086,0.0000,1.1715,0.0000,-0.2078,0.0000,-0.1874,0.0000,0.5919,-3242447.5000
32.1209,-0.0721,0.2958,4.5054,0.4557,1,1,0.0313,0.0000,1.1874,0.0000,-0.2055,0.0000,-0.1623,0.0000,0.5919,-3242447.5000
32.1303,0.1204,-0.1164,4.1467,0.4561,1,1,0.0598,0.0000,1.2099,0.0000,-0.2020,0.0000,-0.1301,0.0000,0.5919,-3242447.5000
32.1400,-0.1895,0.2948,3.9189,0.4560,1,1,0.0684,0.0000,1.1997,0.0000,-0.2027,0.0000,-0.1223,0.0000,0.5919,-3242447.5000
32.1501,0.1034,-0.1528,4.3814,0.4562,1,1,0.0936,0.0000,1.2140,0.0000,-0.1999,0.0000,-0.0942,0.0000,0.5919,-3242447.5000
32.1600,-0.0576,-0.8057,4.4640,0.4562,1,1,0.1113,0.0000,1.2146,0.0000,-0.1988,0.0000,-0.0754,0.0000,0.5919,-3242447.5000
32.1704,0.0496,-0.2927,4.6735,0.4562,1,1,0.1278,0.0000,1.2121,0.0000,-0.1978,0.0000,-0.0579,0.0000,0.5919,-3242447.5000
32.1808,-0.2156,-0.0894,4.4952,0.4561,1,1,0.1307,0.0000,1.1878,0.0000,-0.1998,0.0000,-0.0572,0.0000,0.5919,-3242447.5000
32.1900,-0.2645,-0.0398,4.0196,0.4558,1,1,0.1305,0.0000,1.1590,0.0000,-0.2023,0.0000,-0.0603,0.0000,0.5919,-3242447.5000
32.1999,0.0798,0.2091,4.2977,0.4558,1,1,0.1456,0.0000,1.1535,0.0000,-0.2016,0.0000,-0.0445,0.0000,0.5919,-3242447.5000
32.2101,-0.1936,0.4026,4.2554,0.4557,1,1,0.1484,0.0000,1.1286,0.0000,-0.2034,0.0000,-0.0437,0.0000,0.5919,-3242447.5000
32.2203,-0.1480,0.2360,4.5088,0.4555,1,1,0.1536,0.0000,1.1074,0.0000,-0.2047,0.0000,-0.0400,0.0000,0.5919,-3242447.5000
32.2303,0.3048,-0.0065,4.9914,0.4559,1,1,0.1848,0.0000,1.1246,0.0000,-0.2005,0.0000,-0.0044,0.0000,0.5919,-3242447.5000
32.2401,-0.1314,-0.0468,4.4716,0.4558,1,1,0.1886,0.0000,1.0985,0.0000,-0.2020,0.0000,-0.0024,0.0000,0.5919,-3242447.5000
32.2501,-0.0282,0.0253,4.3244,0.4558,1,1,0.1998,0.0000,1.0833,0.0000,-0.2020,0.0000,0.0086,0.0000,0.5919,-3242447.5000
32.2600,-0.1294,0.0050,4.1144,0.4556,1,1,0.2026,0.0000,1.0550,0.0000,-0.2037,0.0000,0.0094,0.0000,0.5919,-3242447.5000
32.2703,-0.2459,-0.1394,3.8860,0.4554,1,1,0.1982,0.0000,1.0166,0.0000,-0.2068,0.0000,0.0016,0.0000,0.5919,-3242447.5000
32.2803,0.1272,-0.3064,4.5126,0.4555,1,1,0.2157,0.0000,1.0111,0.0000,-0.2053,0.0000,0.0205,0.0000,0.5919,-3242447.5000
32.2901,-0.0860,0.0826,4.4947,0.4555,1,1,0.2246,0.0000,0.9917,0.0000,-0.2056,0.0000,0.0290,0.0000,0.5919,-3242447.5000
32.3001,-0.0223,0.4024,4.6279,0.4555,1,1,0.2329,0.0000,0.9708,0.0000,-0.2059,0.0000,0.0367,0.0000,0.5919,-3242447.5000
32.3101,0.3183,0.0703,4.7660,0.4558,1,1,0.2589,0.0000,0.9757,0.0000,-0.2024,0.0000,0.0663,0.0000,0.5919,-3242447.5000
32.3208,-0.1328,0.3422,4.0627,0.4556,1,1,0.2571,0.0000,0.9375,0.0000,-0.2049,0.0000,0.0616,0.0000,0.5919,-3242447.5000
32.3303,0.2143,0.5419,4.2579,0.4557,1,1,0.2754,0.0000,0.9294,0.0000,-0.2030,0.0000,0.0817,0.0000,0.5919,-3242447.5000
32.3400,0.3941,-0.2414,4.4403,0.4559,1,1,0.3028,0.0000,0.9333,0.0000,-0.1992,0.0000,0.1130,0.0000,0.5919,-3242447.5000
32.3500,0.3612,-0.2445,4.5347,0.4561,1,1,0.3265,0.0000,0.9295,0.0000,-0.1961,0.0000,0.1397,0.0000,0.5919,-3242447.5000
32.3600,0.3982,0.0573,4.9093,0.4562,1,1,0.3508,0.0000,0.9245,0.0000,-0.1929,0.0000,0.1672,0.0000,0.5919,-3242447.5000
32.3704,-0.0197,-0.3660,4.4637,0.4562,1,1,0.3504,0.0000,0.8815,0.0000,-0.1950,0.0000,0.1642,0.0000,0.5919,-3242447.5000
32.3808,0.2197,-0.2200,4.3769,0.4563,1,1,0.3624,0.0000,0.8574,0.0000,-0.1943,0.0000,0.1767,0.0000,0.5919,-3242447.5000
32.3901,0.1628,0.3293,4.2846,0.4563,1,1,0.3702,0.0000,0.8265,0.0000,-0.1945,0.0000,0.1840,0.0000,0.5919,-3242447.5000
32.4000,-0.1848,0.6142,4.0141,0.4561,1,1,0.3571,0.0000,0.7650,0.0000,-0.1990,0.0000,0.1657,0.0000,0.5919,-3242447.5000
32.4101,0.2983,0.6330,4.6740,0.4561,1,1,0.3724,0.0000,0.7468,0.0000,-0.1974,0.0000,0.1825,0.0000,0.5919,-3242447.5000
32.4203,0.3128,0.1353,4.8536,0.4562,1,1,0.3874,0.0000,0.7272,0.0000,-0.1958,0.0000,0.1989,0.0000,0.5919,-3242447.5000
32.4304,0.2341,-0.2167,4.8269,0.4562,1,1,0.3967,0.0000,0.6983,0.0000,-0.1953,0.0000,0.2084,0.0000,0.5919,-3242447.5000
32.4400,0.3857,-0.1354,4.9002,0.4563,1,1,0.4140,0.0000,0.6807,0.0000,-0.1931,0.0000,0.2276,0.0000,0.5919,-3242447.5000
32.4500,0.1056,-0.1475,4.2502,0.4562,1,1,0.4137,0.0000,0.6364,0.0000,-0.1946,0.0000,0.2254,0.0000,0.5919,-3242447.5000
32.4600,0.3091,-0.3041,4.2981,0.4562,1,1,0.4249,0.0000,0.6094,0.0000,-0.1936,0.0000,0.2374,0.0000,0.5919,-3242447.5000
32.4703,0.1684,0.1567,4.3686,0.4562,1,1,0.4270,0.0000,0.5687,0.0000,-0.1945,0.0000,0.2383,0.0000,0.5919,-3242447.5000
32.4803,-0.2433,0.4219,4.3188,0.4562,1,1,0.4049,0.0000,0.4929,0.0000,-0.2005,0.0000,0.2094,0.0000,0.5919,-3242447.5000
32.4900,0.3511,-0.0220,4.9169,0.4562,1,1,0.4180,0.0000,0.4716,0.0000,-0.1987,0.0000,0.2240,0.0000,0.5919,-3242447.5000
32.4999,0.1421,0.2265,4.7577,0.4562,1,1,0.4180,0.0000,0.4304,0.0000,-0.1997,0.0000,0.2226,0.0000,0.5919,-3242447.5000
32.5101,0.0763,0.7624,4.4877,0.4562,1,1,0.4094,0.0000,0.3771,0.0000,-0.2025,0.0000,0.2107,0.0000,0.5919,-3242447.5000
32.5208,0.4215,0.0139,4.6661,0.4562,1,1,0.4254,0.0000,0.3614,0.0000,-0.1999,0.0000,0.2291,0.0000,0.5919,-3242447.5000
32.5304,0.2041,-0.0633,4.3284,0.4562,1,1,0.4276,0.0000,0.3243,0.0000,-0.2002,0.0000,0.2306,0.0000,0.5919,-3242447.5000
32.5400,0.1410,0.1546,4.5546,0.4562,1,1,0.4256,0.0000,0.2815,0.0000,-0.2013,0.0000,0.2271,0.0000,0.5919,-3242447.5000
32.5501,0.1226,-0.3781,4.6785,0.4562,1,1,0.4224,0.0000,0.2376,0.0000,-0.2026,0.0000,0.2222,0.0000,0.5919,-3242447.5000
32.5601,0.1231,-0.3432,4.5720,0.4562,1,1,0.4191,0.0000,0.1945,0.0000,-0.2038,0.0000,0.2172,0.0000,0.5919,-3242447.5000
32.5703,0.1697,0.1760,4.5829,0.4563,1,1,0.4183,0.0000,0.1559,0.0000,-0.2044,0.0000,0.2154,0.0000,0.5919,-3242447.5000
32.5808,-0.1462,0.4754,4.2097,0.4564,1,1,0.3989,0.0000,0.0905,0.0000,-0.2090,0.0000,0.1909,0.0000,0.5919,-3242447.5000
32.5901,0.1031,0.4566,4.3194,0.4564,1,1,0.3948,0.0000,0.0501,0.0000,-0.2101,0.0000,0.1852,0.0000,0.5919,-3242447.5000
32.6000,0.3149,0.3776,4.6397,0.4564,1,1,0.4028,0.0000,0.0289,0.0000,-0.2084,0.0000,0.1946,0.0000,0.5919,-3242447.5000
32.6101,0.0672,0.3618,4.5107,0.4564,1,1,0.3918,0.0000,-0.0211,0.0000,-0.2109,0.0000,0.1807,0.0000,0.5919,-3242447.5000
32.6204,0.3642,0.0161,4.9254,0.4563,1,1,0.4022,0.0000,-0.0374,0.0000,-0.2086,0.0000,0.1933,0.0000,0.5919,-3242447.5000
32.6304,0.4109,-0.3301,4.8013,0.4562,1,1,0.4144,0.0000,-0.0515,0.0000,-0.2058,0.0000,0.2081,0.0000,0.5919,-3242447.5000
32.6400,0.2499,-0.2018,4.4280,0.4561,1,1,0.4163,0.0000,-0.0819,0.0000,-0.2053,0.0000,0.2102,0.0000,0.5919,-3242447.5000
32.6500,0.1883,-0.0530,4.4807,0.4561,1,1,0.4142,0.0000,-0.1180,0.0000,-0.2056,0.0000,0.2075,0.0000,0.5919,-3242447.5000
32.6600,0.0051,0.2439,4.2023,0.4561,1,1,0.4011,0.0000,-0.1702,0.0000,-0.2082,0.0000,0.1911,0.0000,0.5919,-3242447.5000
32.6704,0.2357,0.4341,4.5516,0.4561,1,1,0.4019,0.0000,-0.1993,0.0000,-0.2076,0.0000,0.1923,0.0000,0.5919,-3242447.5000
32.6803,0.1885,0.3509,4.6831,0.4561,1,1,0.3997,0.0000,-0.2326,0.0000,-0.2077,0.0000,0.1897,0.0000,0.5919,-3242447.5000
32.6900,0.0302,0.6486,4.5178,0.4561,1,1,0.3864,0.0000,-0.2822,0.0000,-0.2101,0.0000,0.1735,0.0000,0.5919,-3242447.5000
32.7000,0.4341,0.4989,4.6805,0.4559,1,1,0.3987,0.0000,-0.2909,0.0000,-0.2068,0.0000,0.1890,0.0000,0.5919,-3242447.5000
32.7101,0.4409,-0.3197,4.3058,0.4557,1,1,0.4104,0.0000,-0.3012,0.0000,-0.2036,0.0000,0.2037,0.0000,0.5919,-3242447.5000
32.7208,0.2055,-0.1106,4.2902,0.4557,1,1,0.4075,0.0000,-0.3347,0.0000,-0.2036,0.0000,0.2005,0.0000,0.5919,-3242447.5000
32.7303,-0.1275,0.1458,4.3840,0.4560,1,1,0.3851,0.0000,-0.3974,0.0000,-0.2077,0.0000,0.1734,0.0000,0.5919,-3242447.5000
32.7400,-0.1747,-0.0671,4.3021,0.4563,1,1,0.3609,0.0000,-0.4600,0.0000,-0.2121,0.0000,0.1442,0.0000,0.5919,-3242447.5000
32.7500,0.1554,0.3988,4.7439,0.4563,1,1,0.3570,0.0000,-0.4887,0.0000,-0.2120,0.0000,0.1401,0.0000,0.5919,-3242447.5000
32.7600,0.0056,0.8630,4.3859,0.4563,1,1,0.3439,0.0000,-0.5306,0.0000,-0.2138,0.0000,0.1249,0.0000,0.5919,-3242447.5000
32.7703,0.0392,0.5176,4.1446,0.4563,1,1,0.3314,0.0000,-0.5701,0.0000,-0.2153,0.0000,0.1103,0.0000,0.5919,-3242447.5000
32.7808,0.4763,0.2195,4.2679,0.4559,1,1,0.3470,0.0000,-0.5644,0.0000,-0.2107,0.0000,0.1306,0.0000,0.5919,-3242447.5000
32.7900,0.1162,0.0390,4.0786,0.4559,1,1,0.3405,0.0000,-0.5942,0.0000,-0.2109,0.0000,0.1236,0.0000,0.5919,-3242447.5000
32.8000,0.1206,-0.1538,4.3587,0.4559,1,1,0.3344,0.0000,-0.6224,0.0000,-0.2109,0.0000,0.1172,0.0000,0.5919,-3242447.5000
32.8101,-0.0795,0.0946,4.5684,0.4559,1,1,0.3213,0.0000,-0.6604,0.0000,-0.2124,0.0000,0.1023,0.0000,0.5919,-3242447.5000
32.8203,-0.2162,0.3131,4.3844,0.4563,1,1,0.2961,0.0000,-0.7156,0.0000,-0.2164,0.0000,0.0726,0.0000,0.5919,-3242447.5000
32.8304,0.2351,0.1889,4.5680,0.4561,1,1,0.2985,0.0000,-0.7252,0.0000,-0.2144,0.0000,0.0768,0.0000,0.5969,-3242452.0000
32.8400,-0.1153,0.5798,4.1577,0.4563,1,1,0.2800,0.0000,-0.7671,0.0000,-0.2168,0.0000,0.0556,0.0000,0.5969,-3242452.0000
32.8501,-0.0478,0.8028,4.1362,0.4563,1,1,0.2691,0.0000,-0.7952,0.0000,-0.2175,0.0000,0.0437,0.0000,0.5969,-3242452.0000
32.8600,0.3050,0.1213,4.4945,0.4560,1,1,0.2764,0.0000,-0.7936,0.0000,-0.2142,0.0000,0.0543,0.0000,0.5969,-3242452.0000
32.8704,0.0123,0.2759,4.4106,0.4560,1,1,0.2653,0.0000,-0.8212,0.0000,-0.2149,0.0000,0.0422,0.0000,0.5969,-3242452.0000
32.8804,0.0661,0.4632,4.6459,0.4560,1,1,0.2546,0.0000,-0.8468,0.0000,-0.2154,0.0000,0.0307,0.0000,0.5969,-3242452.0000
32.8900,0.0544,-0.2390,4.6086,0.4560,1,1,0.2444,0.0000,-0.8705,0.0000,-0.2158,0.0000,0.0198,0.0000,0.5969,-3242452.0000
32.9000,0.1133,-0.1688,4.3400,0.4558,1,1,0.2411,0.0000,-0.8820,0.0000,-0.2146,0.0000,0.0177,0.0000,0.5969,-3242452.0000
32.9101,-0.0300,0.3680,4.4032,0.4558,1,1,0.2313,0.0000,-0.9034,0.0000,-0.2149,0.0000,0.0074,0.0000,0.5969,-3242452.0000
32.9209,-0.2960,0.3684,4.1687,0.4563,1,1,0.2045,0.0000,-0.9500,0.0000,-0.2186,0.0000,-0.0237,0.0000,0.5969,-3242452.0000
32.9304,0.1192,0.4233,4.5496,0.4561,1,1,0.2033,0.0000,-0.9538,0.0000,-0.2169,0.0000,-0.0231,0.0000,0.5969,-3242452.0000
32.9400,0.0954,0.5535,4.6701,0.4561,1,1,0.1951,0.0000,-0.9684,0.0000,-0.2166,0.0000,-0.0311,0.0000,0.5969,-3242452.0000
32.9501,-0.1211,0.6633,4.3018,0.4562,1,1,0.1802,0.0000,-0.9926,0.0000,-0.2177,0.0000,-0.0474,0.0000,0.5969,-3242452.0000
32.9600,0.3169,0.3520,4.5242,0.4557,1,1,0.1916,0.0000,-0.9743,0.0000,-0.2132,0.0000,-0.0313,0.0000,0.5969,-3242452.0000
32.9703,0.1466,0.1956,4.2101,0.4554,1,1,0.1923,0.0000,-0.9739,0.0000,-0.2109,0.0000,-0.0284,0.0000,0.5969,-3242452.0000
32.9808,-0.0598,0.1861,4.1732,0.4554,1,1,0.1842,0.0000,-0.9871,0.0000,-0.2106,0.0000,-0.0363,0.0000,0.5969,-3242452.0000
32.9901,-0.0002,0.0364,4.5504,0.4554,1,1,0.1765,0.0000,-0.9989,0.0000,-0.2101,0.0000,-0.0437,0.0000,0.5969,-3242452.0000
33.0000,-0.1511,0.2394,4.4512,0.4556,1,1,0.1602,0.0000,-1.0230,0.0000,-0.2115,0.0000,-0.0615,0.0000,0.5969,-3242452.0000
33.0101,-0.0237,0.3519,4.5983,0.4556,1,1,0.1535,0.0000,-1.0306,0.0000,-0.2107,0.0000,-0.0675,0.0000,0.5969,-3242452.0000
33.0203,-0.1554,0.4946,4.3578,0.4557,1,1,0.1381,0.0000,-1.0511,0.0000,-0.2118,0.0000,-0.0842,0.0000,0.5969,-3242452.0000
33.0303,-0.1103,0.8581,4.1504,0.4558,1,1,0.1260,0.0000,-1.0648,0.0000,-0.2121,0.0000,-0.0967,0.0000,0.5969,-3242452.0000
33.0400,0.2080,0.5914,4.4562,0.4553,1,1,0.1333,0.0000,-1.0477,0.0000,-0.2084,0.0000,-0.0856,0.0000,0.5969,-3242452.0000
33.0500,0.0523,0.2960,4.3282,0.4553,1,1,0.1278,0.0000,-1.0509,0.0000,-0.2073,0.0000,-0.0900,0.0000,0.5969,-3242452.0000
33.0600,0.0908,0.6051,4.6030,0.4553,1,1,0.1226,0.0000,-1.0532,0.0000,-0.2062,0.0000,-0.0941,0.0000,0.5969,-3242452.0000
33.0704,0.1237,0.2321,4.6536,0.4549,1,1,0.1248,0.0000,-1.0437,0.0000,-0.2035,0.0000,-0.0891,0.0000,0.5969,-3242452.0000
33.0803,-0.1046,-0.2015,4.3103,0.4549,1,1,0.1135,0.0000,-1.0553,0.0000,-0.2037,0.0000,-0.1008,0.0000,0.5969,-3242452.0000
33.0901,-0.0460,0.2695,4.4317,0.4549,1,1,0.1088,0.0000,-1.0556,0.0000,-0.2024,0.0000,-0.1042,0.0000,0.5969,-3242452.0000
33.1000,-0.3700,0.6214,4.2345,0.4554,1,1,0.0827,0.0000,-1.0882,0.0000,-0.2057,0.0000,-0.1339,0.0000,0.5969,-3242452.0000
33.1101,-0.1364,0.2701,4.4409,0.4554,1,1,0.0717,0.0000,-1.0952,0.0000,-0.2057,0.0000,-0.1450,0.0000,0.5969,-3242452.0000
33.1208,-0.0703,0.5606,4.7206,0.4554,1,1,0.0692,0.0000,-1.0881,0.0000,-0.2040,0.0000,-0.1456,0.0000,0.5969,-3242452.0000
33.1303,-0.4171,1.0763,4.4356,0.4558,1,1,0.0424,0.0000,-1.1179,0.0000,-0.2073,0.0000,-0.1761,0.0000,0.5969,-3242452.0000
33.1400,-0.0234,0.6553,4.6852,0.4558,1,1,0.0416,0.0000,-1.1058,0.0000,-0.2051,0.0000,-0.1746,0.0000,0.5969,-3242452.0000
33.1501,0.0772,0.4220,4.5411,0.4558,1,1,0.0407,0.0000,-1.0938,0.0000,-0.2030,0.0000,-0.1732,0.0000,0.5969,-3242452.0000
33.1600,-0.2888,0.6098,4.2761,0.4560,1,1,0.0230,0.0000,-1.1073,0.0000,-0.2044,0.0000,-0.1925,0.0000,0.5969,-3242452.0000
33.1703,-0.1126,0.2741,4.5428,0.4559,1,1,0.0166,0.0000,-1.1022,0.0000,-0.2034,0.0000,-0.1978,0.0000,0.5969,-3242452.0000
33.1808,-0.2752,0.1257,4.4780,0.4560,1,1,0.0011,0.0000,-1.1103,0.0000,-0.2044,0.0000,-0.2144,0.0000,0.5969,-3242452.0000
33.1900,-0.1920,0.0908,4.5308,0.4559,1,1,-0.0087,0.0000,-1.1084,0.0000,-0.2041,0.0000,-0.2239,0.0000,0.5969,-3242452.0000
33.2000,-0.1660,0.1059,4.6589,0.4559,1,1,-0.0164,0.0000,-1.1027,0.0000,-0.2034,0.0000,-0.2308,0.0000,0.5969,-3242452.0000
33.2101,-0.5250,0.7589,4.3186,0.4563,1,1,-0.0446,0.0000,-1.1270,0.0000,-0.2070,0.0000,-0.2629,0.0000,0.5969,-3242452.0000
33.2203,-0.2876,0.7862,4.4248,0.4563,1,1,-0.0574,0.0000,-1.1255,0.0000,-0.2073,0.0000,-0.2759,0.0000,0.5969,-3242452.0000
33.2303,-0.1479,0.3215,4.5486,0.4561,1,1,-0.0611,0.0000,-1.1096,0.0000,-0.2057,0.0000,-0.2780,0.0000,0.5969,-3242452.0000
33.2400,-0.4577,0.7092,4.3763,0.4563,1,1,-0.0827,0.0000,-1.1202,0.0000,-0.2079,0.0000,-0.3019,0.0000,0.5969,-3242452.0000
33.2500,-0.1686,0.6586,4.6624,0.4562,1,1,-0.0862,0.0000,-1.1019,0.0000,-0.2063,0.0000,-0.3035,0.0000,0.5969,-3242452.0000
33.2600,-0.1415,-0.0688,4.6288,0.4560,1,1,-0.0877,0.0000,-1.0808,0.0000,-0.2043,0.0000,-0.3028,0.0000,0.5969,-3242452.0000
33.2703,-0.1885,0.2489,4.5437,0.4559,1,1,-0.0919,0.0000,-1.0638,0.0000,-0.2029,0.0000,-0.3054,0.0000,0.5969,-3242452.0000
33.2803,-0.2271,0.3414,4.5244,0.4558,1,1,-0.0979,0.0000,-1.0495,0.0000,-0.2020,0.0000,-0.3104,0.0000,0.5969,-3242452.0000
33.2901,-0.5120,-0.0067,4.2637,0.4560,1,1,-0.1202,0.0000,-1.0588,0.0000,-0.2044,0.0000,-0.3352,0.0000,0.5969,-3242452.0000
33.3001,-0.3827,0.2026,4.4333,0.4561,1,1,-0.1335,0.0000,-1.0530,0.0000,-0.2050,0.0000,-0.3491,0.0000,0.5969,-3242452.0000
33.3101,-0.6084,0.5256,4.4165,0.4563,1,1,-0.1592,0.0000,-1.0641,0.0000,-0.2082,0.0000,-0.3780,0.0000,0.5969,-3242452.0000
33.3208,-0.8422,0.5805,4.3693,0.4566,1,1,-0.1968,0.0000,-1.0907,0.0000,-0.2139,0.0000,-0.4216,0.0000,0.5969,-3242452.0000
33.3304,-0.3876,0.7425,4.5767,0.4566,1,1,-0.2057,0.0000,-1.0716,0.0000,-0.2135,0.0000,-0.4299,0.0000,0.5969,-3242452.0000
33.3401,-0.3909,0.6171,4.3710,0.4566,1,1,-0.2142,0.0000,-1.0513,0.0000,-0.2130,0.0000,-0.4377,0.0000,0.5969,-3242452.0000
33.3501,-0.4083,0.5075,4.2305,0.4565,1,1,-0.2230,0.0000,-1.0312,0.0000,-0.2126,0.0000,-0.4459,0.0000,0.5969,-3242452.0000
33.3601,-0.2411,0.4807,4.3316,0.4564,1,1,-0.2214,0.0000,-0.9955,0.0000,-0.2101,0.0000,-0.4415,0.0000,0.5969,-3242452.0000
33.3703,-0.4850,0.2268,4.2153,0.4564,1,1,-0.2339,0.0000,-0.9810,0.0000,-0.2106,0.0000,-0.4543,0.0000,0.5969,-3242452.0000
33.3808,-0.4767,-0.0836,4.3474,0.4565,1,1,-0.2450,0.0000,-0.9636,0.0000,-0.2109,0.0000,-0.4655,0.0000,0.5969,-3242452.0000
33.3900,-0.6353,0.3112,4.4785,0.4565,1,1,-0.2645,0.0000,-0.9578,0.0000,-0.2130,0.0000,-0.4871,0.0000,0.5969,-3242452.0000
33.4000,-1.0349,0.6328,4.1768,0.4568,1,1,-0.3058,0.0000,-0.9823,0.0000,-0.2198,0.0000,-0.5354,0.0000,0.5969,-3242452.0000
33.4101,-0.5925,0.2525,4.3367,0.4568,1,1,-0.3190,0.0000,-0.9619,0.0000,-0.2205,0.0000,-0.5490,0.0000,0.5969,-3242452.0000
33.4203,-0.4150,0.5452,4.3118,0.4567,1,1,-0.3208,0.0000,-0.9243,0.0000,-0.2188,0.0000,-0.5489,0.0000,0.5969,-3242452.0000
33.4304,-0.7403,1.0676,4.1445,0.4568,1,1,-0.3411,0.0000,-0.9140,0.0000,-0.2212,0.0000,-0.5715,0.0000,0.5969,-3242452.0000
33.4400,-0.3777,0.7486,4.5787,0.4568,1,1,-0.3391,0.0000,-0.8696,0.0000,-0.2188,0.0000,-0.5665,0.0000,0.5969,-3242452.0000
33.4501,-0.2983,0.6176,4.7010,0.4567,1,1,-0.3322,0.0000,-0.8191,0.0000,-0.2155,0.0000,-0.5559,0.0000,0.5969,-3242452.0000
33.4600,-0.5679,0.6200,4.6592,0.4567,1,1,-0.3411,0.0000,-0.7927,0.0000,-0.2156,0.0000,-0.5647,0.0000,0.5969,-3242452.0000
33.4703,-0.5439,0.3621,4.7520,0.4567,1,1,-0.3478,0.0000,-0.7629,0.0000,-0.2153,0.0000,-0.5708,0.0000,0.5969,-3242452.0000
33.4803,-0.7107,0.4258,4.4728,0.4567,1,1,-0.3636,0.0000,-0.7460,0.0000,-0.2171,0.0000,-0.5881,0.0000,0.5969,-3242452.0000
33.4900,-0.6437,0.1804,4.4089,0.4567,1,1,-0.3742,0.0000,-0.7208,0.0000,-0.2178,0.0000,-0.5992,0.0000,0.5969,-3242452.0000
33.5000,-0.5573,0.0555,4.4614,0.4567,1,1,-0.3790,0.0000,-0.6864,0.0000,-0.2173,0.0000,-0.6031,0.0000,0.5969,-3242452.0000
33.5101,-0.9439,0.5921,4.3585,0.4567,1,1,-0.4056,0.0000,-0.6840,0.0000,-0.2215,0.0000,-0.6339,0.0000,0.5969,-3242452.0000
33.5208,-0.7750,0.6284,4.5041,0.4567,1,1,-0.4206,0.0000,-0.6625,0.0000,-0.2232,0.0000,-0.6504,0.0000,0.5969,-3242452.0000
33.5303,-0.5381,0.2153,4.5857,0.4567,1,1,-0.4207,0.0000,-0.6184,0.0000,-0.2218,0.0000,-0.6487,0.0000,0.5969,-3242452.0000
33.5401,-0.7568,0.6888,4.3585,0.4567,1,1,-0.4331,0.0000,-0.5929,0.0000,-0.2232,0.0000,-0.6622,0.0000,0.5969,-3242452.0000
33.5500,-0.5244,0.7631,4.3919,0.4567,1,1,-0.4311,0.0000,-0.5455,0.0000,-0.2215,0.0000,-0.6580,0.0000,0.5969,-3242452.0000
33.5600,-0.4276,0.1693,4.4308,0.4568,1,1,-0.4232,0.0000,-0.4905,0.0000,-0.2186,0.0000,-0.6467,0.0000,0.5969,-3242452.0000
33.5703,-0.5243,0.2288,4.3404,0.4568,1,1,-0.4211,0.0000,-0.4452,0.0000,-0.2171,0.0000,-0.6426,0.0000,0.5969,-3242452.0000
33.5808,-0.6177,0.2060,4.3598,0.4568,1,1,-0.4241,0.0000,-0.4084,0.0000,-0.2168,0.0000,-0.6449,0.0000,0.5969,-3242452.0000
33.5900,-0.8929,0.0814,4.2644,0.4567,1,1,-0.4425,0.0000,-0.3946,0.0000,-0.2199,0.0000,-0.6663,0.0000,0.5969,-3242452.0000
33.6000,-0.7879,0.4523,4.2109,0.4567,1,1,-0.4535,0.0000,-0.3686,0.0000,-0.2214,0.0000,-0.6785,0.0000,0.5969,-3242452.0000
33.6101,-0.7835,0.4452,4.2297,0.4566,1,1,-0.4632,0.0000,-0.3403,0.0000,-0.2227,0.0000,-0.6893,0.0000,0.5969,-3242452.0000
