Time_s,PLX,PLY,PLZ,EstFreq_Hz,SW,RealSW,DX,DY,VX,VY,CX,CY,PRX,PRY,RealFreq_Hz,RealPhase
52.8099,-0.7067,0.4432,4.7300,0.4583,1,1,-0.2389,0.0000,-0.3068,0.0000,-0.3756,0.0000,-0.6175,0.0000,0.5900,1309145.6250
52.8204,-0.5525,0.1820,4.7504,0.4583,1,1,-0.2397,0.0000,-0.2848,0.0000,-0.3751,0.0000,-0.6177,0.0000,0.5900,1309145.6250
52.8303,-0.7614,0.4112,4.5003,0.4583,1,1,-0.2475,0.0000,-0.2697,0.0000,-0.3761,0.0000,-0.6263,0.0000,0.5900,1309145.6250
52.8399,-0.6165,0.8464,4.5155,0.4583,1,1,-0.2499,0.0000,-0.2489,0.0000,-0.3761,0.0000,-0.6284,0.0000,0.5900,1309145.6250
52.8499,-0.4405,0.3123,4.6917,0.4583,1,1,-0.2459,0.0000,-0.2218,0.0000,-0.3748,0.0000,-0.6229,0.0000,0.5900,1309145.6250
52.8600,-0.5797,0.3359,4.6420,0.4583,1,1,-0.2467,0.0000,-0.2000,0.0000,-0.3745,0.0000,-0.6231,0.0000,0.5900,1309145.6250
52.8702,-0.4657,0.5186,4.8055,0.4583,1,1,-0.2432,0.0000,-0.1742,0.0000,-0.3734,0.0000,-0.6183,0.0000,0.5900,1309145.6250
52.8804,-0.4731,-0.0956,4.6429,0.4583,1,1,-0.2400,0.0000,-0.1491,0.0000,-0.3724,0.0000,-0.6138,0.0000,0.5900,1309145.6250
52.8900,-0.5043,-0.1169,4.3882,0.4582,1,1,-0.2377,0.0000,-0.1255,0.0000,-0.3716,0.0000,-0.6106,0.0000,0.5900,1309145.6250
52.9000,-0.2989,0.0898,4.4184,0.4582,1,1,-0.2283,0.0000,-0.0952,0.0000,-0.3694,0.0000,-0.5987,0.0000,0.5900,1309145.6250
52.9099,-0.7403,0.2893,4.2473,0.4582,1,1,-0.2341,0.0000,-0.0811,0.0000,-0.3704,0.0000,-0.6053,0.0000,0.5900,1309145.6250
52.9202,-0.9798,0.9424,4.3464,0.4582,1,1,-0.2478,0.0000,-0.0744,0.0000,-0.3730,0.0000,-0.6215,0.0000,0.5900,1309145.6250
52.9302,-0.6469,0.5420,4.6040,0.4582,1,1,-0.2494,0.0000,-0.0548,0.0000,-0.3732,0.0000,-0.6231,0.0000,0.5900,1309145.6250
52.9400,-0.4964,0.1628,4.5931,0.4582,1,1,-0.2456,0.0000,-0.0298,0.0000,-0.3723,0.0000,-0.6182,0.0000,0.5900,1309145.6250
52.9499,-0.4432,0.3614,4.4687,0.4583,1,1,-0.2399,0.0000,-0.0034,0.0000,-0.3711,0.0000,-0.6110,0.0000,0.5900,1309145.6250
52.9599,-0.4637,0.1189,4.4357,0.4583,1,1,-0.2349,0.0000,0.0215,0.0000,-0.3701,0.0000,-0.6047,0.0000,0.5900,1309145.6250
52.9702,-0.6601,0.2127,4.2606,0.4583,1,1,-0.2365,0.0000,0.0391,0.0000,-0.3705,0.0000,-0.6066,0.0000,0.5900,1309145.6250
52.9802,-0.5714,0.0389,4.3416,0.4583,1,1,-0.2349,0.0000,0.0599,0.0000,-0.3702,0.0000,-0.6046,0.0000,0.5900,1309145.6250
52.9900,-0.5662,-0.1980,4.4181,0.4583,1,1,-0.2330,0.0000,0.0807,0.0000,-0.3699,0.0000,-0.6022,0.0000,0.5900,1309145.6250
53.0000,-0.9169,0.5519,4.3090,0.4582,1,1,-0.2430,0.0000,0.0892,0.0000,-0.3721,0.0000,-0.6143,0.0000,0.5900,1309145.6250
53.0100,-0.7568,0.6501,4.3389,0.4582,1,1,-0.2470,0.0000,0.1044,0.0000,-0.3731,0.0000,-0.6191,0.0000,0.5900,1309145.6250
53.0204,-0.4376,0.4085,4.2835,0.4582,1,1,-0.2397,0.0000,0.1311,0.0000,-0.3719,0.0000,-0.6103,0.0000,0.5900,1309145.6250
53.0302,-0.5271,0.4657,4.0791,0.4582,1,1,-0.2356,0.0000,0.1539,0.0000,-0.3713,0.0000,-0.6053,0.0000,0.5900,1309145.6250
53.0400,-0.5282,0.2522,4.0304,0.4583,1,1,-0.2314,0.0000,0.1761,0.0000,-0.3707,0.0000,-0.6004,0.0000,0.5900,1309145.6250
53.0499,-0.5864,0.2974,4.0941,0.4583,1,1,-0.2292,0.0000,0.1958,0.0000,-0.3706,0.0000,-0.5978,0.0000,0.5900,1309145.6250
53.0599,-0.6236,-0.0713,4.1820,0.4583,1,1,-0.2281,0.0000,0.2139,0.0000,-0.3708,0.0000,-0.5968,0.0000,0.5900,1309145.6250
53.0702,-0.4023,-0.3660,4.3865,0.4583,1,1,-0.2193,0.0000,0.2396,0.0000,-0.3695,0.0000,-0.5863,0.0000,0.5900,1309145.6250
53.0804,-0.4534,0.1994,4.3229,0.4584,1,1,-0.2123,0.0000,0.2625,0.0000,-0.3685,0.0000,-0.5782,0.0000,0.5900,1309145.6250
53.0900,-0.5549,0.5167,4.2155,0.4584,1,1,-0.2089,0.0000,0.2809,0.0000,-0.3684,0.0000,-0.5744,0.0000,0.5900,1309145.6250
53.1000,-0.4615,0.5358,4.1865,0.4584,1,1,-0.2022,0.0000,0.3022,0.0000,-0.3676,0.0000,-0.5667,0.0000,0.5900,1309145.6250
53.1099,-0.5843,0.5315,4.0928,0.4584,1,1,-0.1998,0.0000,0.3184,0.0000,-0.3677,0.0000,-0.5643,0.0000,0.5900,1309145.6250
53.1203,-0.7957,0.2833,4.0761,0.4583,1,1,-0.2045,0.0000,0.3267,0.0000,-0.3693,0.0000,-0.5706,0.0000,0.5900,1309145.6250
53.1302,-0.8240,0.5173,4.2121,0.4582,1,1,-0.2100,0.0000,0.3347,0.0000,-0.3711,0.0000,-0.5777,0.0000,0.5900,1309145.6250
53.1400,-0.4444,0.2898,4.4399,0.4583,1,1,-0.2021,0.0000,0.3569,0.0000,-0.3702,0.0000,-0.5686,0.0000,0.5900,1309145.6250
53.1499,-0.2891,-0.0479,4.5082,0.4584,1,1,-0.1888,0.0000,0.3836,0.0000,-0.3682,0.0000,-0.5532,0.0000,0.5900,1309145.6250
53.1600,-0.3711,0.2693,4.2896,0.4584,1,1,-0.1787,0.0000,0.4058,0.0000,-0.3669,0.0000,-0.5416,0.0000,0.5900,1309145.6250
53.1703,-0.5321,0.1649,4.2111,0.4585,1,1,-0.1743,0.0000,0.4209,0.0000,-0.3669,0.0000,-0.5370,0.0000,0.5900,1309145.6250
53.1802,-0.6454,0.0227,4.1216,0.4584,1,1,-0.1739,0.0000,0.4315,0.0000,-0.3676,0.0000,-0.5372,0.0000,0.5900,1309145.6250
53.1900,-0.5017,0.0348,4.1938,0.4584,1,1,-0.1683,0.0000,0.4472,0.0000,-0.3674,0.0000,-0.5312,0.0000,0.5900,1309145.6250
53.2000,-0.3781,0.0639,4.4135,0.4585,1,1,-0.1586,0.0000,0.4667,0.0000,-0.3663,0.0000,-0.5202,0.0000,0.5900,1309145.6250
53.2099,-0.6818,0.7663,4.3661,0.4584,1,1,-0.1595,0.0000,0.4740,0.0000,-0.3674,0.0000,-0.5222,0.0000,0.5900,1309145.6250
53.2203,-0.4773,0.7421,4.5053,0.4584,1,1,-0.1532,0.0000,0.4889,0.0000,-0.3671,0.0000,-0.5154,0.0000,0.5900,1309145.6250
53.2303,-0.2822,0.2581,4.4833,0.4586,1,1,-0.1402,0.0000,0.5100,0.0000,-0.3655,0.0000,-0.5006,0.0000,0.5900,1309145.6250
53.2400,-0.4862,0.2849,4.1956,0.4586,1,1,-0.1346,0.0000,0.5222,0.0000,-0.3654,0.0000,-0.4948,0.0000,0.5900,1309145.6250
53.2500,-0.3720,0.1200,4.3392,0.4586,1,1,-0.1252,0.0000,0.5378,0.0000,-0.3645,0.0000,-0.4843,0.0000,0.5900,1309145.6250
53.2600,-0.5719,0.0625,4.3770,0.4586,1,1,-0.1228,0.0000,0.5450,0.0000,-0.3652,0.0000,-0.4825,0.0000,0.5850,1309155.1250
53.2702,-0.7095,-0.0190,4.4566,0.4585,1,1,-0.1252,0.0000,0.5470,0.0000,-0.3667,0.0000,-0.4865,0.0000,0.5850,1309155.1250
53.2804,-0.5069,-0.2262,4.7158,0.4584,1,1,-0.1205,0.0000,0.5567,0.0000,-0.3669,0.0000,-0.4818,0.0000,0.5850,1309155.1250
53.2900,-0.7366,0.2951,4.4926,0.4583,1,1,-0.1237,0.0000,0.5574,0.0000,-0.3687,0.0000,-0.4868,0.0000,0.5850,1309155.1250
53.3000,-0.5659,0.2610,4.3394,0.4583,1,1,-0.1209,0.0000,0.5648,0.0000,-0.3692,0.0000,-0.4845,0.0000,0.5850,1309155.1250
53.3100,-0.1802,-0.0619,4.3827,0.4584,1,1,-0.1047,0.0000,0.5859,0.0000,-0.3671,0.0000,-0.4659,0.0000,0.5850,1309155.1250
53.3202,-0.5506,0.4367,4.1043,0.4584,1,1,-0.1018,0.0000,0.5915,0.0000,-0.3677,0.0000,-0.4635,0.0000,0.5850,1309155.1250
53.3302,-0.4351,0.3482,4.2524,0.4584,1,1,-0.0949,0.0000,0.6010,0.0000,-0.3675,0.0000,-0.4564,0.0000,0.5850,1309155.1250
53.3400,-0.2841,-0.1016,4.4112,0.4585,1,1,-0.0829,0.0000,0.6151,0.0000,-0.3663,0.0000,-0.4430,0.0000,0.5850,1309155.1250
53.3500,-0.4587,-0.0377,4.2754,0.4585,1,1,-0.0773,0.0000,0.6214,0.0000,-0.3664,0.0000,-0.4375,0.0000,0.5850,1309155.1250
53.3600,-0.2646,-0.2069,4.4282,0.4586,1,1,-0.0651,0.0000,0.6340,0.0000,-0.3652,0.0000,-0.4239,0.0000,0.5850,1309155.1250
53.3703,-0.3947,-0.0509,4.2906,0.4586,1,1,-0.0577,0.0000,0.6405,0.0000,-0.3650,0.0000,-0.4163,0.0000,0.5850,1309155.1250
53.3803,-0.4932,0.0867,4.2000,0.4586,1,1,-0.0540,0.0000,0.6425,0.0000,-0.3655,0.0000,-0.4131,0.0000,0.5850,1309155.1250
53.3899,-0.3205,-0.2493,4.3914,0.4586,1,1,-0.0443,0.0000,0.6503,0.0000,-0.3649,0.0000,-0.4027,0.0000,0.5850,1309155.1250
53.4000,-0.6455,0.1453,4.2293,0.4585,1,1,-0.0463,0.0000,0.6453,0.0000,-0.3666,0.0000,-0.4064,0.0000,0.5850,1309155.1250
53.4100,-0.5994,0.5042,4.3835,0.4584,1,1,-0.0465,0.0000,0.6422,0.0000,-0.3679,0.0000,-0.4080,0.0000,0.5850,1309155.1250
53.4204,-0.2883,0.2667,4.6215,0.4584,1,1,-0.0359,0.0000,0.6503,0.0000,-0.3671,0.0000,-0.3965,0.0000,0.5850,1309155.1250
53.4302,-0.5798,0.5379,4.4000,0.4583,1,1,-0.0358,0.0000,0.6468,0.0000,-0.3683,0.0000,-0.3977,0.0000,0.5850,1309155.1250
53.4399,-0.3112,0.4650,4.4712,0.4584,1,1,-0.0263,0.0000,0.6528,0.0000,-0.3677,0.0000,-0.3875,0.0000,0.5850,1309155.1250
53.4499,-0.1131,0.0164,4.4448,0.4585,1,1,-0.0103,0.0000,0.6648,0.0000,-0.3658,0.0000,-0.3695,0.0000,0.5850,1309155.1250
53.4600,-0.2342,-0.0430,4.2790,0.4586,1,1,0.0011,0.0000,0.6705,0.0000,-0.3649,0.0000,-0.3571,0.0000,0.5850,1309155.1250
53.4702,-0.2115,-0.2712,4.5230,0.4587,1,1,0.0129,0.0000,0.6756,0.0000,-0.3639,0.0000,-0.3443,0.0000,0.5850,1309155.1250
53.4804,-0.5489,0.0098,4.4977,0.4586,1,1,0.0125,0.0000,0.6672,0.0000,-0.3653,0.0000,-0.3461,0.0000,0.5850,1309155.1250
53.4900,-0.7742,0.4434,4.5110,0.4583,1,1,0.0043,0.0000,0.6510,0.0000,-0.3683,0.0000,-0.3575,0.0000,0.5850,1309155.1250
53.4999,-0.2980,0.0713,4.7748,0.4584,1,1,0.0129,0.0000,0.6528,0.0000,-0.3679,0.0000,-0.3485,0.0000,0.5850,1309155.1250
53.5099,-0.5340,0.3961,4.4434,0.4583,1,1,0.0129,0.0000,0.6451,0.0000,-0.3691,0.0000,-0.3497,0.0000,0.5850,1309155.1250
53.5202,-0.5202,0.7314,4.3562,0.4582,1,1,0.0135,0.0000,0.6381,0.0000,-0.3703,0.0000,-0.3505,0.0000,0.5850,1309155.1250
53.5303,-0.2234,0.3739,4.5205,0.4582,1,1,0.0243,0.0000,0.6414,0.0000,-0.3694,0.0000,-0.3388,0.0000,0.5850,1309155.1250
53.5400,-0.2946,0.2811,4.4781,0.4583,1,1,0.0322,0.0000,0.6410,0.0000,-0.3691,0.0000,-0.3305,0.0000,0.5850,1309155.1250
53.5500,-0.3752,0.0628,4.7076,0.4582,1,1,0.0371,0.0000,0.6367,0.0000,-0.3694,0.0000,-0.3260,0.0000,0.5850,1309155.1250
53.5600,-0.5997,0.0649,4.7260,0.4581,1,1,0.0339,0.0000,0.6241,0.0000,-0.3713,0.0000,-0.3311,0.0000,0.5850,1309155.1250
53.5702,-0.7902,0.1963,4.5512,0.4579,1,1,0.0242,0.0000,0.6052,0.0000,-0.3745,0.0000,-0.3442,0.0000,0.5850,1309155.1250
53.5803,-0.3988,-0.1235,4.6609,0.4578,1,1,0.0284,0.0000,0.6013,0.0000,-0.3748,0.0000,-0.3404,0.0000,0.5850,1309155.1250
53.5900,-0.3474,0.0340,4.5615,0.4578,1,1,0.0342,0.0000,0.5987,0.0000,-0.3749,0.0000,-0.3347,0.0000,0.5850,1309155.1250
53.6000,-0.4745,0.3808,4.5505,0.4578,1,1,0.0353,0.0000,0.5910,0.0000,-0.3759,0.0000,-0.3346,0.0000,0.5850,1309155.1250
53.6098,-0.4506,0.4010,4.6418,0.4577,1,1,0.0372,0.0000,0.5840,0.0000,-0.3767,0.0000,-0.3336,0.0000,0.5850,1309155.1250
53.6204,-0.3615,0.4153,4.5854,0.4577,1,1,0.0421,0.0000,0.5800,0.0000,-0.3768,0.0000,-0.3290,0.0000,0.5850,1309155.1250
53.6302,-0.3846,0.2651,4.6294,0.4577,1,1,0.0459,0.0000,0.5746,0.0000,-0.3772,0.0000,-0.3255,0.0000,0.5850,1309155.1250
53.6400,-0.4740,0.5123,4.4787,0.4576,1,1,0.0465,0.0000,0.5656,0.0000,-0.3782,0.0000,-0.3260,0.0000,0.5850,1309155.1250
53.6500,-0.3395,0.4617,4.5510,0.4576,1,1,0.0517,0.0000,0.5613,0.0000,-0.3783,0.0000,-0.3210,0.0000,0.5850,1309155.1250
53.6600,-0.1779,-0.0930,4.6347,0.4577,1,1,0.0623,0.0000,0.5620,0.0000,-0.3774,0.0000,-0.3094,0.0000,0.5850,1309155.1250
53.6702,-0.4862,-0.0878,4.4642,0.4576,1,1,0.0618,0.0000,0.5507,0.0000,-0.3786,0.0000,-0.3113,0.0000,0.5850,1309155.1250
53.6804,-0.4296,0.0739,4.5411,0.4576,1,1,0.0781,0.0000,0.5564,0.0000,-0.3764,0.0000,-0.2928,0.0000,0.5850,1309155.1250
53.6899,-0.5700,0.0489,4.4948,0.4576,1,1,0.0938,0.0000,0.5600,0.0000,-0.3744,0.0000,-0.2751,0.0000,0.5850,1309155.1250
53.7000,-0.4405,0.1387,4.5054,0.4576,1,1,0.1089,0.0000,0.5617,0.0000,-0.3725,0.0000,-0.2580,0.0000,0.5850,1309155.1250
53.7099,-0.0492,-0.0872,4.8369,0.4576,1,1,0.1234,0.0000,0.5615,0.0000,-0.3708,0.0000,-0.2417,0.0000,0.5850,1309155.1250
53.7202,-0.4379,0.2343,4.6642,0.4576,1,1,0.1374,0.0000,0.5596,0.0000,-0.3691,0.0000,-0.2261,0.0000,0.5850,1309155.1250
53.7303,-0.5522,0.5774,4.5268,0.4576,1,1,0.1508,0.0000,0.5560,0.0000,-0.3675,0.0000,-0.2112,0.0000,0.5850,1309155.1250
53.7399,-0.1360,0.3352,4.6455,0.4576,1,1,0.1636,0.0000,0.5507,0.0000,-0.3661,0.0000,-0.1969,0.0000,0.5850,1309155.1250
53.7499,-0.3256,0.3476,4.3434,0.4576,1,1,0.1759,0.0000,0.5439,0.0000,-0.3647,0.0000,-0.1834,0.0000,0.5850,1309155.1250
53.7600,-0.2761,0.2410,4.4640,0.4576,1,1,0.1877,0.0000,0.5357,0.0000,-0.3635,0.0000,-0.1704,0.0000,0.5850,1309155.1250
53.7702,-0.2890,0.1030,4.6431,0.4576,1,1,0.1990,0.0000,0.5259,0.0000,-0.3623,0.0000,-0.1581,0.0000,0.5850,1309155.1250
53.7803,-0.3984,0.0691,4.7182,0.4576,1,1,0.2097,0.0000,0.5149,0.0000,-0.3612,0.0000,-0.1464,0.0000,0.5850,1309155.1250
53.7899,-0.1553,-0.1906,4.9435,0.4576,1,1,0.2199,0.0000,0.5025,0.0000,-0.3602,0.0000,-0.1353,0.0000,0.5850,1309155.1250
53.8000,-0.2353,0.0801,4.7114,0.4576,1,1,0.2295,0.0000,0.4889,0.0000,-0.3593,0.0000,-0.1248,0.0000,0.5850,1309155.1250
53.8100,-0.5568,0.4475,4.4742,0.4576,1,1,0.2387,0.0000,0.4742,0.0000,-0.3584,0.0000,-0.1149,0.0000,0.5850,1309155.1250
53.8204,-0.2824,0.3826,4.6503,0.4576,1,1,0.2474,0.0000,0.4584,0.0000,-0.3576,0.0000,-0.1056,0.0000,0.5850,1309155.1250
53.8303,-0.2405,0.2817,4.6870,0.4576,1,1,0.2557,0.0000,0.4415,0.0000,-0.3569,0.0000,-0.0968,0.0000,0.5850,1309155.1250
53.8399,-0.3056,0.2367,4.8564,0.4576,1,1,0.2634,0.0000,0.4236,0.0000,-0.3562,0.0000,-0.0886,0.0000,0.5850,1309155.1250
53.8500,-0.3608,0.5167,4.8436,0.4576,1,1,0.2707,0.0000,0.4049,0.0000,-0.3556,0.0000,-0.0809,0.0000,0.5850,1309155.1250
53.8600,-0.2356,0.3581,4.6739,0.4576,1,1,0.2775,0.0000,0.3852,0.0000,-0.3551,0.0000,-0.0737,0.0000,0.5850,1309155.1250
53.8703,-0.0869,-0.1069,4.6092,0.4576,1,1,0.2839,0.0000,0.3648,0.0000,-0.3546,0.0000,-0.0670,0.0000,0.5850,1309155.1250
53.8803,-0.1816,-0.0286,4.4485,0.4576,1,1,0.2899,0.0000,0.3436,0.0000,-0.3541,0.0000,-0.0608,0.0000,0.5850,1309155.1250
53.8899,-0.2742,-0.0574,4.6464,0.4576,1,1,0.2954,0.0000,0.3217,0.0000,-0.3537,0.0000,-0.0551,0.0000,0.5850,1309155.1250
53.8999,-0.4117,0.0376,4.7989,0.4576,1,1,0.3005,0.0000,0.2991,0.0000,-0.3533,0.0000,-0.0498,0.0000,0.5850,1309155.1250
53.9100,-0.2396,0.0607,4.8032,0.4576,1,1,0.3052,0.0000,0.2760,0.0000,-0.3529,0.0000,-0.0450,0.0000,0.5850,1309155.1250
53.9203,-0.1086,-0.0363,4.7672,0.4576,1,1,0.3095,0.0000,0.2523,0.0000,-0.3526,0.0000,-0.0406,0.0000,0.5850,1309155.1250
53.9303,-0.4471,0.5303,4.4707,0.4576,1,1,0.3134,0.0000,0.2281,0.0000,-0.3524,0.0000,-0.0367,0.0000,0.5850,1309155.1250
53.9400,-0.1708,0.6052,4.4526,0.4576,1,1,0.3170,0.0000,0.2034,0.0000,-0.3521,0.0000,-0.0331,0.0000,0.5850,1309155.1250
53.9501,0.1057,0.2132,4.7338,0.4576,1,1,0.3201,0.0000,0.1783,0.0000,-0.3519,0.0000,-0.0300,0.0000,0.5850,1309155.1250
53.9600,-0.2095,0.5067,4.6003,0.4576,1,1,0.3229,0.0000,0.1529,0.0000,-0.3517,0.0000,-0.0272,0.0000,0.5850,1309155.1250
53.9702,-0.1098,0.3455,4.7589,0.4576,1,1,0.3254,0.0000,0.1271,0.0000,-0.3515,0.0000,-0.0248,0.0000,0.5850,1309155.1250
53.9803,-0.1115,0.1162,4.6869,0.4576,1,1,0.3275,0.0000,0.1011,0.0000,-0.3513,0.0000,-0.0228,0.0000,0.5850,1309155.1250
53.9899,-0.2093,-0.0524,4.4352,0.4576,1,1,0.3293,0.0000,0.0748,0.0000,-0.3511,0.0000,-0.0211,0.0000,0.5850,1309155.1250
54.0000,-0.1135,-0.1731,4.6334,0.4576,1,1,0.3308,0.0000,0.0483,0.0000,-0.3510,0.0000,-0.0197,0.0000,0.5850,1309155.1250
54.0099,-0.4604,0.2294,4.4492,0.4576,1,1,0.3319,0.0000,0.0216,0.0000,-0.3509,0.0000,-0.0187,0.0000,0.5850,1309155.1250
54.0204,-0.3888,0.0190,4.5310,0.4576,1,1,0.3328,0.0000,-0.0052,0.0000,-0.3507,0.0000,-0.0180,0.0000,0.5850,1309155.1250
54.0302,0.0636,-0.1586,4.7456,0.4576,1,1,0.3334,0.0000,-0.0321,0.0000,-0.3506,0.0000,-0.0176,0.0000,0.5850,1309155.1250
54.0400,-0.2653,0.3548,4.4170,0.4576,1,1,0.3337,0.0000,-0.0590,0.0000,-0.3505,0.0000,-0.0174,0.0000,0.5850,1309155.1250
54.0499,-0.2482,0.4465,4.3480,0.4576,1,1,0.3337,0.0000,-0.0860,0.0000,-0.3504,0.0000,-0.0176,0.0000,0.5850,1309155.1250
54.0599,-0.0573,0.3711,4.4532,0.4576,1,1,0.3334,0.0000,-0.1129,0.0000,-0.3502,0.0000,-0.0180,0.0000,0.5850,1309155.1250
54.0702,-0.2867,0.3068,4.4341,0.4576,1,1,0.3329,0.0000,-0.1399,0.0000,-0.3501,0.0000,-0.0186,0.0000,0.5850,1309155.1250
54.0804,-0.1829,0.1673,4.6700,0.4576,1,1,0.3321,0.0000,-0.1667,0.0000,-0.3500,0.0000,-0.0195,0.0000,0.5850,1309155.1250
54.0900,-0.0643,0.3065,4.8331,0.4576,1,1,0.3311,0.0000,-0.1935,0.0000,-0.3499,0.0000,-0.0206,0.0000,0.5850,1309155.1250
54.1000,-0.0500,-0.1050,4.6950,0.4576,1,1,0.3299,0.0000,-0.2201,0.0000,-0.3497,0.0000,-0.0220,0.0000,0.5850,1309155.1250
54.1099,0.1225,-0.2935,4.7022,0.4576,1,1,0.3285,0.0000,-0.2466,0.0000,-0.3496,0.0000,-0.0236,0.0000,0.5850,1309155.1250
54.1203,-0.1611,0.0436,4.5638,0.4576,1,1,0.3268,0.0000,-0.2729,0.0000,-0.3494,0.0000,-0.0253,0.0000,0.5850,1309155.1250
54.1303,-0.3038,-0.1461,4.5098,0.4576,1,1,0.3250,0.0000,-0.2990,0.0000,-0.3492,0.0000,-0.0272,0.0000,0.5850,1309155.1250
54.1400,-0.0524,-0.1164,4.7380,0.4576,1,1,0.3229,0.0000,-0.3249,0.0000,-0.3490,0.0000,-0.0294,0.0000,0.5850,1309155.1250
54.1499,-0.2120,0.3957,4.6235,0.4576,1,1,0.3207,0.0000,-0.3505,0.0000,-0.3488,0.0000,-0.0317,0.0000,0.5850,1309155.1250
54.1600,-0.2983,0.5285,4.6458,0.4576,1,1,0.3183,0.0000,-0.3759,0.0000,-0.3486,0.0000,-0.0341,0.0000,0.5850,1309155.1250
54.1702,-0.0461,0.7323,4.7073,0.4576,1,1,0.3157,0.0000,-0.4009,0.0000,-0.3484,0.0000,-0.0367,0.0000,0.5850,1309155.1250
54.1803,-0.0857,0.3635,4.6639,0.4576,1,1,0.3129,0.0000,-0.4257,0.0000,-0.3481,0.0000,-0.0394,0.0000,0.5850,1309155.1250
54.1900,-0.0321,0.0322,4.7344,0.4576,1,1,0.3100,0.0000,-0.4501,0.0000,-0.3478,0.0000,-0.0423,0.0000,0.5850,1309155.1250
54.2000,-0.0646,0.2696,4.7766,0.4576,1,1,0.3070,0.0000,-0.4742,0.0000,-0.3475,0.0000,-0.0453,0.0000,0.5850,1309155.1250
54.2099,-0.1104,-0.0387,4.7397,0.4576,1,1,0.3038,0.0000,-0.4979,0.0000,-0.3472,0.0000,-0.0484,0.0000,0.5850,1309155.1250
54.2204,-0.0124,-0.1678,4.7725,0.4576,1,1,0.3005,0.0000,-0.5212,0.0000,-0.3469,0.0000,-0.0516,0.0000,0.5850,1309155.1250
54.2302,-0.1595,0.1066,4.6442,0.4576,1,1,0.2971,0.0000,-0.5441,0.0000,-0.3465,0.0000,-0.0548,0.0000,0.5850,1309155.1250
54.2400,-0.4206,0.1723,4.6404,0.4576,1,1,0.2936,0.0000,-0.5666,0.0000,-0.3461,0.0000,-0.0582,0.0000,0.5850,1309155.1250
54.2500,-0.2920,0.3795,4.7028,0.4576,1,1,0.2899,0.0000,-0.5886,0.0000,-0.3457,0.0000,-0.0617,0.0000,0.5850,1309155.1250
54.2600,-0.0497,0.3389,4.8647,0.4576,1,1,0.2862,0.0000,-0.6102,0.0000,-0.3453,0.0000,-0.0652,0.0000,0.5800,1309173.2500
54.2703,-0.1222,0.3143,4.7229,0.4576,1,1,0.2824,0.0000,-0.6314,0.0000,-0.3448,0.0000,-0.0688,0.0000,0.5800,1309173.2500
54.2804,-0.2165,0.7551,4.6148,0.4576,1,1,0.2785,0.0000,-0.6521,0.0000,-0.3444,0.0000,-0.0724,0.0000,0.5800,1309173.2500
54.2900,0.1285,0.2636,4.7445,0.4576,1,1,0.2745,0.0000,-0.6724,0.0000,-0.3439,0.0000,-0.0761,0.0000,0.5800,1309173.2500
54.3000,-0.0610,-0.0256,4.7077,0.4576,1,1,0.2704,0.0000,-0.6921,0.0000,-0.3433,0.0000,-0.0798,0.0000,0.5800,1309173.2500
54.3100,-0.2707,0.2361,4.6747,0.4576,1,1,0.2663,0.0000,-0.7114,0.0000,-0.3428,0.0000,-0.0836,0.0000,0.5800,1309173.2500
54.3203,-0.2639,0.2133,4.8051,0.4576,1,1,0.2621,0.0000,-0.7301,0.0000,-0.3422,0.0000,-0.0874,0.0000,0.5800,1309173.2500
54.3302,-0.3510,0.3550,4.6577,0.4576,1,1,0.2578,0.0000,-0.7484,0.0000,-0.3416,0.0000,-0.0912,0.0000,0.5800,1309173.2500
54.3399,0.0329,0.0975,4.7170,0.4576,1,1,0.2536,0.0000,-0.7662,0.0000,-0.3409,0.0000,-0.0950,0.0000,0.5800,1309173.2500
54.3499,0.1061,-0.0196,4.7278,0.4576,1,1,0.2492,0.0000,-0.7834,0.0000,-0.3403,0.0000,-0.0989,0.0000,0.5800,1309173.2500
54.3600,-0.3872,0.6640,4.5113,0.4576,1,1,0.2449,0.0000,-0.8002,0.0000,-0.3396,0.0000,-0.1027,0.0000,0.5800,1309173.2500
54.3703,-0.3076,0.6367,4.6175,0.4576,1,1,0.2405,0.0000,-0.8164,0.0000,-0.3389,0.0000,-0.1066,0.0000,0.5800,1309173.2500
54.3802,-0.1399,0.5117,4.6572,0.4576,1,1,0.2361,0.0000,-0.8321,0.0000,-0.3382,0.0000,-0.1104,0.0000,0.5800,1309173.2500
54.3900,-0.2155,0.5507,4.5582,0.4576,1,1,0.2317,0.0000,-0.8472,0.0000,-0.3374,0.0000,-0.1142,0.0000,0.5800,1309173.2500
54.4000,-0.0284,0.3738,4.6698,0.4576,1,1,0.2272,0.0000,-0.8619,0.0000,-0.3366,0.0000,-0.1180,0.0000,0.5800,1309173.2500
54.4099,0.0412,0.2433,4.6558,0.4576,1,1,0.2228,0.0000,-0.8760,0.0000,-0.3358,0.0000,-0.1218,0.0000,0.5800,1309173.2500
54.4204,-0.0400,-0.1475,4.6050,0.4576,1,1,0.2183,0.0000,-0.8896,0.0000,-0.3349,0.0000,-0.1255,0.0000,0.5800,1309173.2500
54.4302,-0.1018,-0.0871,4.7137,0.4576,1,1,0.2138,0.0000,-0.9027,0.0000,-0.3341,0.0000,-0.1293,0.0000,0.5800,1309173.2500
