Time_s,SW,EKF_Single_Hz,SingleFused_Hz,DualLongFusedRaw_Hz,DualLongEWMA_Hz,DualLongReliabilityHold_Hz,X_Single_Hz,Y_Single_Hz,Z_Single_Hz,X_DualLong_Hz,Y_DualLong_Hz,Z_DualLong_Hz,X_DualShort_Hz,Y_DualShort_Hz,Z_DualShort_Hz,X_LongAmp,Y_LongAmp,Z_LongAmp,X_ShortAmp,Y_ShortAmp,Z_ShortAmp
0.1704,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.1801,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.1903,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.2,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.2101,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.2203,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.2301,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.2407,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.25,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.26,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.2703,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.28,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.2903,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.3,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.3102,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
0.3209,0,0.6,0.8333333333333334,0.5783494705340386,0.5783494705340386,0.5783494705340386,1.0833333333333333,1.1666666666666665,0.25,0.41666666666666663,0.5833333333333333,0.5833333333333333,1.0833333333333333,0.8333333333333333,0.9166666666666666,0.0006747564509091687,0.0034246778383526526,0.01846527365189107,0.0031327931268963732,0.001624580343387025,0.01114165903858017
